Source Country,Field Of Influence,Name,Influence,log(influence),Description,Unknown
Germany,Sports,John Schuerholz,130300,4.456477955,John Schuerholz  is the President of the Atlanta Braves of the National League,78
Germany,Literature,Erich Maria Remarque,130234,4.456163155,"Erich Maria Remarque , born Erich Paul Remark, was a German author who created many works, with his best-known novel being All Quiet on the Western Front",153
Germany,Arts/Entertainment,J. C. Leyendecker,130226,4.456124986,Joseph Christian Leyendecker  was one of the preeminent American illustrators of the early 20th century,103
Germany,Sports,Jonathan Spector,129072,4.450594475,Jonathan Michael Paul Spector  is an American soccer player who plays as a defender for Birmingham City,103
Germany,Sports,Bob Meusel,128887,4.449703272,"Robert William ""Bob"" Meusel  was an American baseball left and right fielder who played in Major League Baseball  for eleven seasons from 1920 through 1930, all but the last for the New York Yankees",198
Germany,Sports,Rick Neuheisel,128492,4.447796143,"Richard Gerald ""Rick"" Neuheisel, Jr",35
Germany,Sports,Katie Hoff,127619,4.443560264,"Kathryn Elise Hoff  is an American competition swimmer, Olympic medalist, and former world record-holder",104
Germany,Academia/Science,Frederick Seitz,126990,4.440490298,Frederick Seitz  was an American physicist and a pioneer of solid state physics,79
Germany,Literature,Wolfgang Reitherman,126973,4.440407116,"Wolfgang Reitherman , also known and sometimes credited as Woolie Reitherman, was a Disney animator and one of Disney's Nine Old Men",132
Germany,Sports,Scott Schoeneweis,126567,4.438417195,Scott David Schoeneweis  is an American former Major League Baseball left-handed relief pitcher,95
Germany,Arts/Entertainment,Edward Herrmann,126095,4.436095751,"Edward Kirk Herrmann  was an American actor, director, writer, and comedian, best known for his Emmy-nominated portrayals of Franklin D",135
Germany,Sports,Ray Schalk,125941,4.43533645,"Raymond William Schalk  was an American professional baseball player, coach, manager and scout",94
Germany,Sports,Todd Marinovich,125832,4.434798461,Todd Marvin Marinovich  is a former American and Canadian football quarterback,78
Germany,Literature,Fritz Leiber,125755,4.434418133,,0
Germany,Sports,Billy Wagner,125670,4.43399802,"William Edward Wagner , nicknamed ""Billy the Kid"", is a former Major League Baseball relief pitcher",99
Germany,Arts/Entertainment,Nick Nolte,125559,4.433448973,"Nicholas King ""Nick"" Nolte  is an American actor",48
Germany,Government,Denny Rehberg,125512,4.433216348,"Dennis Ray ""Denny"" Rehberg  is an American politician and member of the Republican Party",88
Germany,Academia/Science,Michael Heidelberger,125244,4.431888222,Michael Heidelberger ForMemRS  was an American immunologist who is regarded as the father of modern immunology,110
Germany,Arts/Entertainment,Jeff Hanneman,124920,4.430278776,"Jeffrey John ""Jeff"" Hanneman  was an American musician, best known as a founding member of the American thrash metal band Slayer",128
Germany,Sports,Gertrude Ederle,124831,4.429835945,"Gertrude Caroline Ederle  was an American competition swimmer, Olympic champion, and former world record-holder in five events",126
Germany,Sports,Jordan Schroeder,124649,4.428929395,Jordan John Schroeder  is an American professional ice hockey center,68
Germany,Religion,Albert Gregory Meyer,123815,4.424758205,"Albert Gregory Meyer  was an American prelate of the Roman Catholic Church who served as the Archbishop of the Archdiocese of Chicago from 1958 until his death in 1965, and was appointed a cardinal in 1959",205
Germany,Sports,Tom Weiskopf,122550,4.418377465,Thomas Daniel Weiskopf  is an American professional golfer who played on the PGA Tour and the Champions Tour,108
Germany,Other,Jack Swigert,122015,4.415659048,"John Leonard ""Jack"" Swigert, Jr",31
Germany,Literature,Joseph Pulitzer,120883,4.409867677,"Joseph Pulitzer , born Pulitzer József, was a Hungarian-born American newspaper publisher of the St",99
Germany,Arts/Entertainment,Carol Channing,120781,4.409343179,"Carol Elaine Channing  is an American actress, singer, dancer, comedian, and voice artist",89
Germany,Arts/Entertainment,Donna Reed,119919,4.404892884,Donna Reed  was an American film and television actress and producer,68
Germany,Sports,Dave Butz,119530,4.402874087,David Butz  is a former American Football defensive lineman in the National Football League who played for the St,113
Germany,Government,Gustav Koerner,119209,4.401203236,"Gustav Philipp Koerner, also spelled Gustave or Gustavus Koerner  was a revolutionary, journalist, lawyer, politician, judge, and statesman in Illinois and Germany and a Colonel of the U",186
Germany,Sports,Nicole Barnhart,118768,4.398900417,"Nicole Renee Barnhart  is an American soccer goalkeeper, and a two-time Olympic gold medalist who currently plays for FC Kansas City in the National Women's Soccer League",170
Germany,Government,Warren E. Burger,118744,4.398774848,Warren Earl Burger  was the 15th Chief Justice of the United States from 1969 to 1986,85
Germany,Arts/Entertainment,Albert Bierstadt,118168,4.39575356,"Albert Bierstadt  was an American painter best known for his lavish, sweeping landscapes of the American West",109
Germany,Sports,Lon Kruger,117886,4.394269014,Lonnie Duane Kruger  is an American college and professional basketball coach who is currently the men's basketball head coach of the University of Oklahoma,156
Germany,Sports,Chris Kaman,117193,4.390605681,Christopher Zane Kaman  is an American-German professional basketball player who currently plays for the Portland Trail Blazers of the NBA,138
Germany,Arts/Entertainment,Paul Stanley,117027,4.389724957,"Stanley Bert Eisen , better known by his stage name Paul Stanley, is an American hard rock guitarist, singer, and painter, best known for being the frontman of the rock band Kiss",178
Germany,Government,Robert F. Wagner,116339,4.386061358,Robert Ferdinand Wagner I  was an American politician,53
Germany,Arts/Entertainment,Kaley Cuoco,115426,4.38116604,"Kaley Christine Cuoco-Sweeting  is an American actress, known for her roles as Bridget Hennessy on the ABC sitcom 8 Simple Rules , Billie Jenkins on the final season of the supernatural drama series Charmed  and Penny on the CBS comedy series The Big Bang Theory  for which she won a Critics' Choice Television Award in 2013 and a People's Choice Award in 2014",360
Germany,Literature,Henry Villard,115391,4.380977607,Henry Villard  was an American journalist and financier who was an early president of the Northern Pacific Railway,114
Germany,Arts/Entertainment,Lawrence Welk,114723,4.377370239,"Lawrence Welk  was an American musician, accordionist, bandleader, and television impresario, who hosted The Lawrence Welk Show from 1951 to 1982",145
Germany,Sports,Dave Krieg,114463,4.375960492,David Michael Krieg  is a former American football quarterback in the National Football League,94
Germany,Arts/Entertainment,Actress,114295,4.375047875,"An actor  is a person portraying a character in a dramatic or comic production; he or she performs in film, television, theatre, or radio",137
Germany,Business/Technology,Ralph Baer,113810,4.372405689,"Ralph Henry Baer  was a German-born American video game developer, inventor, and engineer, and was known as ""The Father of Video Games"" due to his many contributions to games and the video game industry in the latter half of the 20th century",241
Germany,Academia/Science,Gunther E. Rothenberg,113802,4.372362012,"Gunther Erich Rothenberg  was an internationally known military historian, best known for his publications on the Habsburg military and Napoleonic Wars",151
Germany,Government,Richard Schultz Schweiker,113276,4.369483506,Richard Schultz Schweiker  is an American politician,52
Germany,Sports,Nick Markakis,113232,4.369242112,"Nicholas William ""Nick"" Markakis ; born November 17, 1983 is an American professional baseball outfielder for the Atlanta Braves of Major League Baseball ",154
Germany,Arts/Entertainment,Josef Albers,111994,4.362411459,"Josef Albers  was a German-born American artist and educator whose work, both in Europe and in the United States, formed the basis of some of the most influential and far-reaching art education programs of the twentieth century",227
Germany,Military,Friedrich Wilhelm Ludolf Gerhard Augustin von Steuben,111162,4.35777835,"Friedrich Wilhelm August Heinrich Ferdinand Steuben , also referred to as the Baron von Steuben, was a Prussian-born American military officer",142
Germany,Military,Baron von Steuben,111017,4.35696735,"Friedrich Wilhelm August Heinrich Ferdinand Steuben , also referred to as the Baron von Steuben, was a Prussian-born American military officer",142
Germany,Sports,Rachel Buehler,110936,4.356513847,"Rachel Buehler Van Hollebeke , née Rachel Marie Buehler, is an American soccer defender currently playing for the Portland Thorns FC and the United States women's national soccer team",183
Germany,Military,Carl Andrew Spaatz,110281,4.352834423,"Carl Andrew ""Tooey"" Spaatz  was an American World War II general and the first Chief of Staff of the United States Air Force",124
Germany,Other,Jimmy Hoffa,110089,4.351751732,"James Riddle ""Jimmy"" Hoffa  was an American labor union leader who vanished in late July 1975, aged 62",102
Germany,Arts/Entertainment,Kat Von D,110029,4.351413003,"Kat Von D , best known as Kat Von D, is a Mexican-born American tattoo artist, model, musician and television personality",121
Germany,Sports,"Elroy ""Crazy Legs"" Hirsch",109183,4.346617171,"Elroy ""Crazylegs"" Hirsch  was an American football running back and receiver for the Los Angeles Rams and Chicago Rockets, nicknamed for his unusual running style",162
Germany,Arts/Entertainment,Blythe Danner,108864,4.34479916,Blythe Katherine Danner  is an American actress,47
Germany,Other,Benjamin C. Bradlee,108673,4.343708081,"Benjamin Crowninshield ""Ben"" Bradlee  was executive editor of The Washington Post from 1968 to 1991",99
Germany,Sports,Charlie Getzien,108623,4.343422142,Charles H  Getzein   was an American professional baseball player from 1883 to 1891,83
Germany,Sports,Al Groh,108433,4.34233437,"Al Groh  is the former head coach of the University of Virginia football team, the Wake Forest Demon Deacons football team, and the New York Jets of the NFL",156
Germany,Sports,Francis Schmidt,108427,4.342299988,"Francis Albert Schmidt  was an American football player and coach of football, basketball, and baseball",103
Germany,Sports,Shawn Bradley,108209,4.341049494,"Shawn Paul Bradley  is a retired American and German  basketball player who played center for the Philadelphia 76ers, the New Jersey Nets and the Dallas Mavericks in the National Basketball Association ",202
Germany,Arts/Entertainment,Eric Stoltz,108078,4.340296838,"Eric Stoltz  is an American actor, director and producer",56
Germany,Business/Technology,Barron Hilton,108053,4.340153097,"William Barron Hilton I  is an American business magnate, socialite, and hotel heir",83
Germany,Sports,Matt Spaeth,107802,4.338708098,Matt Spaeth  is an American football tight end for the Pittsburgh Steelers of the National Football League ,107
Germany,Literature,Patricia Highsmith,107667,4.337929515,"Patricia Highsmith  was an American novelist and short story writer, most widely known for her psychological thrillers, which led to more than two dozen film adaptations",169
