Source Country,Name,Field Of Influence,Generation,Influence,Description
India,Joe Roche,Military,First Generation,36978,Joseph Roche  is an Iraq War veteran and conservative commentator
India,Nazir Jairazbhoy,Academia/Science,First Generation,36956,"Nazir Ali Jairazbhoy  was a professor of folk and classical music of South Asia at the University of California at Los Angeles, where he was the founding chair of the Department of Ethnomusicology and Systematic Musicology"
India,Rajiv Chandrasekaran,Arts/Entertainment,First Generation,36878,Rajiv Chandrasekaran  is an Indian-American journalist
India,Arun Majumdar,Government,Second Generation or Higher,36814,"Arun Majumdar is a materials scientist, engineer, and University of California, Berkeley graduate who was President Barack Obama's nominee for the Under Secretary of Energy between November 30, 2011 and May 15, 2012"
India,Indira Viswanathan Peterson,Literature,First Generation,36796,Indira Viswanathan Peterson is a literary critic and the David B
India,Ajit Jain,Business/Technology,First Generation,36679,Ajit Jain  is an Indian born employee of Berkshire Hathaway who currently heads several reinsurance businesses
India,Shauna Singh Baldwin,Literature,First Generation,36574,Shauna Singh Baldwin  is a Canadian-American novelist of Indian descent
India,Ravi Jagannathan,Academia/Science,First Generation,36532,Ravi Jagannathan is an American economist
India,Kartar Dhillon,Activists,First Generation,36261,Kartar Dhillon  was a South Asian American political activist and writer from California
India,Arun Luthra,Arts/Entertainment,First Generation,36212,"Arun Luthra is a jazz musician  based in New York, N"
India,Rachel Paulose,Government,First Generation,36200,Rachel Kunjummen Paulose  was the first Indian American ever nominated by the President and unanimously confirmed by the United States Senate to serve as a United States Attorney
India,Sanjiv Ahuja,Other,First Generation,36192,Sanjiv Ahuja was the Chairman and CEO of LightSquared a company that is developing a wholesale-only nationwide 4G LTE Long Term Evolution wireless broadband communications network integrated with satellite coverage
India,Debraj Ray,Academia/Science,First Generation,36184,Debraj Ray  is an Indian-American economist whose focus is development economics and game theory
India,Vikram Amar,Academia/Science,First Generation,36177,Vikram David Amar  is professor and the Associate Dean for Academic Affairs at the UC Davis School of Law 
India,Deepti Gupta,Arts/Entertainment,First Generation,36140,"Deepti Gupta  is an Indian actress who appears in Pakistani, Singaporean and American films and serials"
India,Ajay Naidu,Arts/Entertainment,First Generation,36110,Ajay Kalahastri Naidu  is an American actor
India,Shrinivas Kulkarni,Academia/Science,Second Generation or Higher,36094,Shrinivas R  Kulkarni FRS  is a professor of astrophysics and planetary science at California Institute of Technology
India,Shaheen Sheik,Arts/Entertainment,First Generation,36008,"Shaheen Sheik  is an Indian American, singer, song-writer, producer, dancer and an actress based in Los Angeles, California"
India,Ramesh Jain,Business/Technology,First Generation,35840,Ramesh Chandra Jain   is a scientist and entrepreneur in the field of information and computer science
India,Naren Bakshi,Business/Technology,First Generation,35833,Naren Bakshi  is a Jain Indian-American serial entrepreneur
India,Deep Katdare,Arts/Entertainment,First Generation,35772,"Deep Katdare, is an Indian American actor"
India,Kalpana Pandit,Arts/Entertainment,Second Generation or Higher,35530,"Kalpana Pandit is an Indian film actress, model, and emergency physician, She owns the film production company House of Pandit "
India,Satish Mohan,Government,First Generation,35526,"Dr  Satish Mohan was Town Supervisor of Amherst, New York from 2006 through 2009"
India,Asim Ghosh,Business/Technology,First Generation,35408,Asim Ghosh is the President and CEO of Husky Energy Inc
India,Vyomesh Joshi,Business/Technology,First Generation,35395,"Vyomesh ""VJ"" Joshi  was the executive vice president of Hewlett-Packard Company's Imaging and Printing Group"
India,K. R. Rao,Academia/Science,First Generation,35330,Kamisetty Ramamohan Rao is a professor of electrical engineering at the University of Texas at Arlington 
India,Rakesh Jain,Academia/Science,First Generation,35311,Rakesh K  Jain is the Andrew Werk Cook Professor of Tumor Biology at Massachusetts General Hospital in the Harvard Medical School
India,Sujata Day,Arts/Entertainment,First Generation,35277,"Sujata DeChoudhury, also credited as Sujata Day  is an Indian-American actress, model and screenwriter"
India,Parag Khanna,Literature,First Generation,35262,Parag Khanna  is an Indian American author and international relations expert
India,Rishi Reddi,Literature,First Generation,35159,Rishi Reddi is an American author
India,Krishan Sabnani,Academia/Science,First Generation,35065,Krishan Sabnani  is an Indian-American networking researcher and Research VP responsible for research on NFV and web communications at Alcatel-Lucent Bell Labs in New Jersey
India,Sabita Singh,Government,First Generation,35054,Sabita Singh is an Indian-American lawyer and Judge of the District Circuit Court in the Commonwealth of Massachusetts
India,Rajat Parr,Arts/Entertainment,First Generation,34953,"Rajat  Parr is an Indian-American sommelier, who oversees the wine program of the Michael Mina restaurant group"
India,Shibani Joshi,Arts/Entertainment,First Generation,34937,Shibani Sona Joshi  is a reporter for the Fox Business Network
India,Vijaya Lakshmi Emani,Activists,First Generation,34846,"Vijaya Lakshmi Emani  was an Indian American social activist known for her work against domestic violence, and civic leader among the Indian American community in Cleveland, Ohio"
India,Pramod P. Khargonekar,Academia/Science,First Generation,34818,Pramod Khargonekar was the Dean of the College of Engineering at University of Florida from 2001-2009
India,Medha Yodh,Academia/Science,First Generation,34737,Medha Yodh  was an Indian and Indian American Bharatanatyam dancer and teacher of classical Indian dance at UCLA
India,G. S. Maddala,Academia/Science,First Generation,34630,"Gangadharrao Soundalyarao ""G"
India,Arvind Panagariya,Academia/Science,First Generation,34580,Arvind Panagariya  is the Vice Chairman of Niti Aayog of India
India,Pramod Khargonekar,Academia/Science,First Generation,34502,Pramod Khargonekar was the Dean of the College of Engineering at University of Florida from 2001-2009
India,Anil Nerode,Academia/Science,First Generation,34490,Anil Nerode  is an American mathematician
India,Ramesh Agarwal,Academia/Science,First Generation,34490,Ramesh Chandra Agarwal is a Media proprietor of India
India,Jainendra K. Jain,Academia/Science,First Generation,34458,"Jainendra K  Jain is an Indian American physicist, who is the Erwin W"
India,Firdous Bamji,Arts/Entertainment,First Generation,34255,Firdous Bamji  is an Indian-American actor
India,Jaishree Odin,Academia/Science,First Generation,34096,Jaishree Odin is a post-modern literary theorist who is director and professor of the program of interdisciplinary studiesat the University of Hawaii
India,Adam Mamawala,Arts/Entertainment,First Generation,33900,Adam Mamawala  is an American stand-up comic
India,Jay Goyal,Government,First Generation,33864,"Jay Goyal was a member of the Ohio House of Representatives for three terms, from 2007 to 2013"
India,"Harvinder ""Harry"" Anand",Government,First Generation,33832,"Harvinder ""Harry"" Anand was elected as the Mayor of Laurel Hollow, New York on June 19, 2007"
India,Indu Sundaresan,Literature,First Generation,33743,Indu Sundaresan is an Indian American historical fiction writer
India,Thomas Tevana,Arts/Entertainment,First Generation,33735,Thomas Tevana  is an American actor and former model of Indian and Pakistani descent
India,Falu,Arts/Entertainment,Second Generation or Higher,33681,"Falu, born Falguni Shah in Mumbai, India is a New York-based singer and songwriter whose music blends ancient classical Indian melodies with contemporary western sounds"
India,Ajay Mehta,Arts/Entertainment,First Generation,33568,Ajay Mehta is an Indian-American actor
India,Syma Chowdhry,Arts/Entertainment,First Generation,33503,"Syma Chowdhry is an award-winning television host, reporter, producer, news writer, model and actress"
India,Rangaswamy Srinivasan,Academia/Science,First Generation,33405,Rangaswamy Srinivasan  is an inventor at IBM Research
India,Stephen Amritraj,Sports,First Generation,33379,Stephen Amritraj  is a now inactive professional tennis player who represented India
India,Rakesh Khurana,Academia/Science,First Generation,33313,"Rakesh Khurana  is an American organizational theorist, and the Marvin Bower Professor of Leadership Development in organizational behavior at Harvard Business School"
India,Rajeev Srinivasan,Arts/Entertainment,First Generation,33305,[importance?] [verify_notability]
India,Geeta Menon,Academia/Science,First Generation,33194,Geeta Menon is the 11th Dean of the Undergraduate College at New York University Stern School of Business and the Abraham Krasnoff Professor of Global Business
India,Sarayu Rao,Activists,First Generation,33126,Sarayu Rao is an American actress
India,Sushil Nadkarni,Sports,First Generation,33039,"Sushilkumar Suhas ""Sushil"" Nadkarni  is an Indian born American cricketer"
India,Nikesh Arora,Business/Technology,First Generation,32951,Nikesh Arora is the Vice Chairman of SoftBank Corp
India,Prakash Puram,Business/Technology,First Generation,32863,"Prakash Puram  is President and CEO of iXmatch, and a member of President Bush's Export Council"
India,Raja Fenske,Arts/Entertainment,First Generation,32824,"Raja Jean Fenske  is an American actor, probably best known for his role as Jake Behari in Nickelodeon's Unfabulous alongside Emma Roberts and Malese Jow"
India,Reena Ninan,Arts/Entertainment,First Generation,32813,"Reena Ninan  is an American television journalist for ABC News, based in New York"
India,Joy Cherian,Government,First Generation,32743,Dr  Joy Cherian  is the first Asian American and first Indian American Commissioner at the United States Equal Employment Opportunity Commission 
India,Shishir Kurup,Arts/Entertainment,First Generation,32696,Shishir Ravindran Kurup  is an Indian-born American actor
India,Sharmila Bhattacharya,Academia/Science,First Generation,32593,Dr  Sharmila Bhattacharya  is the head of the Biomodel Performance and Behavior laboratory at NASA Ames Research Center
India,Sameer Parekh,Business/Technology,First Generation,32578,"Sameer Parekh is the founder of C2Net Software, Inc"
